section	case	metric	value	unit	status	note
accession_spike	NC_008272.1/threads=8;cache=process-cold	split_overlap_alignment_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	split_overlap_candidate_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	system_seconds	0.164359	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	user_seconds	1.185887	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	wall_seconds	0.775607861004	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike_index	AP000342.1	jam_index_wall_seconds	0.461047402998	seconds	measured	Jam sketch index timing; source: accession-spike-v1/AP000342.1/summary.tsv
accession_spike_index	AP000342.1	jma_index_wall_seconds	2.776375864	seconds	measured	JMA archive index timing; source: accession-spike-v1/AP000342.1/summary.tsv
accession_spike_index	J01749.1	jam_index_wall_seconds	0.464293814999	seconds	measured	Jam sketch index timing; source: accession-spike-v1/J01749.1/summary.tsv
accession_spike_index	J01749.1	jma_index_wall_seconds	2.761105052	seconds	measured	JMA archive index timing; source: accession-spike-v1/J01749.1/summary.tsv
accession_spike_index	NC_008272.1	jam_index_wall_seconds	0.456740499998	seconds	measured	Jam sketch index timing; source: accession-spike-v1/NC_008272.1/summary.tsv
accession_spike_index	NC_008272.1	jma_index_wall_seconds	2.761524995	seconds	measured	JMA archive index timing; source: accession-spike-v1/NC_008272.1/summary.tsv
accession_spike_output	AP000342.1	jsonl_records	5	records	measured	validated run JSONL records; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.jsonl
accession_spike_output	AP000342.1	jsonl_result_records	3	records	measured	validated metagenome result records; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.jsonl
accession_spike_output	J01749.1	jsonl_records	5	records	measured	validated run JSONL records; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.jsonl
accession_spike_output	J01749.1	jsonl_result_records	3	records	measured	validated metagenome result records; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.jsonl
accession_spike_output	NC_008272.1	jsonl_records	5	records	measured	validated run JSONL records; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.jsonl
accession_spike_output	NC_008272.1	jsonl_result_records	3	records	measured	validated metagenome result records; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.jsonl
availability	1000_real_assemblies	status	NA	status	unavailable	The 1,000-real-assembly release scale was not run.
availability	100_plasmid_queries	status	NA	status	unavailable	The 100-query release scale was not run.
availability	actual_s3	status	NA	status	unavailable	No actual S3 object-storage run is present; the HTTP range fixture is not an S3 run.
availability	natural_supported_positives	status	NA	status	unavailable	No natural or independently supported positive track is present in the raw tree.
availability	read_derived_assemblies	status	NA	status	unavailable	No read-derived assembly track is present in the raw tree.
block_size	archive_block=1048576;cache_block=1048576	archive_build_cpu_seconds_median	1.1996	seconds	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=1048576	archive_build_peak_rss_kib_median	62124	KiB	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=1048576	archive_build_wall_seconds_median	1.23062451401	seconds	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=1048576	archive_size_bytes_median	18292412	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=1048576	cache_bytes_median	75110	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=1048576	decoded_bytes_median	1013225	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=1048576	failed_count	0	cases	measured	explicit failed case count; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=1048576	full_object_fallback_count	0	fallbacks	measured	explicit fallback count; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=1048576	peak_rss_kib_median	35296	KiB	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=1048576	range_requests_median	12	requests	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=1048576	requested_bytes_median	5803483	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=1048576	returned_bytes_median	5803483	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=1048576	wall_seconds_median	0.0378455259997	seconds	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=16384	archive_build_cpu_seconds_median	1.1996	seconds	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=16384	archive_build_peak_rss_kib_median	62124	KiB	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=16384	archive_build_wall_seconds_median	1.23062451401	seconds	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=16384	archive_size_bytes_median	18292412	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=16384	cache_bytes_median	23264	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=16384	decoded_bytes_median	1013225	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=16384	failed_count	0	cases	measured	explicit failed case count; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=16384	full_object_fallback_count	0	fallbacks	measured	explicit fallback count; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=16384	peak_rss_kib_median	26008	KiB	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=16384	range_requests_median	12	requests	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=16384	requested_bytes_median	1079615	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=16384	returned_bytes_median	1079615	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=16384	wall_seconds_median	0.0399522080043	seconds	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=262144	archive_build_cpu_seconds_median	1.1996	seconds	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=262144	archive_build_peak_rss_kib_median	62124	KiB	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=262144	archive_build_wall_seconds_median	1.23062451401	seconds	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=262144	archive_size_bytes_median	18292412	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=262144	cache_bytes_median	60390	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=262144	decoded_bytes_median	1013225	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=262144	failed_count	0	cases	measured	explicit failed case count; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=262144	full_object_fallback_count	0	fallbacks	measured	explicit fallback count; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=262144	peak_rss_kib_median	26520	KiB	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=262144	range_requests_median	12	requests	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=262144	requested_bytes_median	2657755	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=262144	returned_bytes_median	2657755	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=262144	wall_seconds_median	0.0429926799989	seconds	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=65536	archive_build_cpu_seconds_median	1.1996	seconds	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=65536	archive_build_peak_rss_kib_median	62124	KiB	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=65536	archive_build_wall_seconds_median	1.23062451401	seconds	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=65536	archive_size_bytes_median	18292412	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=65536	cache_bytes_median	53414	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=65536	decoded_bytes_median	1013225	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=65536	failed_count	0	cases	measured	explicit failed case count; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=65536	full_object_fallback_count	0	fallbacks	measured	explicit fallback count; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=65536	peak_rss_kib_median	26708	KiB	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=65536	range_requests_median	12	requests	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=65536	requested_bytes_median	1390911	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=65536	returned_bytes_median	1390911	bytes	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=1048576;cache_block=65536	wall_seconds_median	0.0451062749999	seconds	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=16384;cache_block=1048576	archive_build_cpu_seconds_median	1.179386	seconds	measured	median across query classes; source: resource-scaling-v1/block/summary.json
block_size	archive_block=16384;cache_block=1048576	archive_build_peak_rss_kib_median	64552	KiB	measured	median across query classes; source: resource-scaling-v1/block/summary.json
